1	0.797595229402699	0	0.972885481319471
2	1.12703906535259	0	1.31797493002341
3	1.93844955579929	0	2.07580382134634
4	2.69629305099225	0	2.82291347207051
5	3.06954362906214	0	3.20207374954408
6	3.48824145065156	0	3.59973226238335
7	3.7835803821351	0	3.91414871607694
8	4.2639406109291	0	4.38286966046057
9	4.57552878179441	0	4.71286357551476
10	5.02180357794876	0	5.15723986856579
11	5.56544724352019	0	5.68046732384148
12	6.10097602531408	0	6.22753803091224
13	6.67707922599564	0	6.7872800292085
14	6.98864792503424	0	7.09585980284854
15	7.43006450042676	0	7.52598271875463
16	7.82928075940209	0	7.92425459413497
17	8.45406352683551	NaN	NaN
18	8.7623999026418	NaN	NaN
19	9.11130582937908	0	9.28755993671754
20	9.4894146282108	0	9.628759888038
21	9.90648655227071	0	10.0405160034086
22	10.339768772059	0	10.4659121333831
23	10.779559449922	0	10.8879055616416
24	11.1284653766593	0	11.2592771084349
25	11.4319386637471	0	11.5498503103334
26	11.8214141414153	NaN	NaN
27	12.2595545819655	0	12.4016112936607
28	13.2738371668505	0	13.3984179140819
29	13.9229645856166	0	14.0297967628102
30	14.2637556285763	0	14.3976585128407
31	14.594805890229	0	14.7193817695037
32	14.9615674820509	0	15.088324205916
33	15.6382718753818	0	15.7877376171367
34	16.1754314226619	0	16.2754387245969
35	16.9446415966914	0	17.0717147377405
36	17.2692077400528	0	17.3778605330429
37	17.5856541316799	0	17.6879006936855
38	18.4262869660478	0	18.5455080929797
39	18.7232566630175	NaN	NaN
40	19.0267299501053	0	19.14563952781
41	19.4730047462596	0	19.6114299622752
42	19.7845734452982	0	19.9346087379841
43	20.1432201533426	0	20.2826238286499
44	20.4499306316193	0	20.6398734331284
45	20.8329171230396	0	21.0404478520161
46	21.3473579165166	0	21.4916392844124
47	21.6443276134863	0	21.8162735791672
48	22.2918291347228	0	22.4086162833172
49	22.6212729706727	0	22.7449482779625
50	23.1535499574075	0	23.2744943410025
51	23.9406157965217	0	24.0771035657805
52	24.8315394913009	0	24.944928806136
53	25.1690982110283	0	25.2934209565558
54	25.5342339053206	0	25.6511670926153
55	25.8263405135718	0	25.9461263234781
56	26.3586175003067	0	26.4927102348814
57	26.8600657174176	0	26.979924546674
58	27.2738809784618	0	27.3702665206305
59	28.0739442618987	0	28.1850505050531
60	28.6906170135112	0	28.7880881100185
61	29.0151782889159	0	29.1312303760523
62	29.3608324205942	0	29.456361202388
63	29.7697894608765	0	29.8686187172962
64	30.4302640866524	0	30.5602482657932
65	30.7548302300138	0	30.8634684191339
66	31.9573420956583	0	32.0642229524187
67	32.2445904831477	0	32.3551077035444
68	32.6178361932609	0	32.7305391262048
69	33.2718267007454	0	33.4650066934435
70	33.7213532919588	0	33.8957819155441
71	34.0994620907905	0	34.2491128148991
72	35.2468054034351	0	35.3607886089846
73	35.5713666788398	0	35.6835146647227
74	36.0225045637127	0	36.1108287696272
75	36.4200949251585	0	36.5279445052972
76	36.7917147377422	0	36.9148886454944
77	37.1536132408455	0	37.272138249973
78	37.9569088475147	0	38.0616088596846
79	38.2977047584311	0	38.404264330051
80	38.7683193379614	0	38.8822197882474
81	39.0766557137677	0	39.2131434830266
82	39.4466496288219	NaN	NaN
83	39.7468711208506	0	39.8756237069526
84	40.5095971765888	0	40.654861871733
85	41.2593452598309	0	41.3698624802277
86	41.6455689424402	0	41.8011001582124
87	42.6955433856677	0	42.8003407569711
88	43.0119897772949	0	43.1317999269845
89	43.5507557502778	0	43.6793574297228
90	44.2047608616323	0	44.3184227820412
91	44.6834951928968	0	44.7861652671332
92	45.0648557867876	0	45.1857563587725
93	45.3894219301489	0	45.5337665814815
94	45.6863916271186	0	45.8452671291267
95	46.1278033345545	0	46.2803991724515
96	46.4977972496087	0	46.6069952537464
97	46.9635536083771	0	47.1039357429761
98	47.4455202628739	0	47.5599902640909
99	49.2403602287984	0	49.358432517955
100	49.5389558232976	0	49.6821029572881
101	50.0095752707846	0	50.1284264330093
102	50.3941876597344	0	50.5241280272651
103	50.9475769745695	0	51.1281586953922
104	51.9212656687402	0	52.0237215528829
105	52.4600316417231	0	52.5780941949664
106	52.8170524522379	0	52.9640696117852
107	53.1351296093512	0	53.2541608859729
108	53.9465352318413	0	54.0699038578605
109	54.4658391140368	0	54.580469757824
110	54.7693124011246	0	54.9051137884922
111	55.1993574297238	0	55.3305391262067
112	55.5807228915713	0	55.6785201411757
113	55.8890592673775	0	56.0177680418694
114	56.1714250943217	0	56.2961762200367
115	56.7004648898676	0	56.818420348064
116	57.5816526712964	0	57.7037751004068
117	57.9873530485631	0	58.1101764634347
118	58.2810904223005	NaN	NaN
119	58.5667080443037	0	58.7039844225439
120	59.0989850310385	0	59.2135767311724
121	59.7724571011371	0	59.878447121826
122	60.1619325788054	0	60.2585761226779
123	61.2102762565468	0	61.3152440063338
124	61.7312060362718	0	61.8360423512286
125	62.0930850675484	0	62.2161762200372
126	62.4501058780633	0	62.5641815747896
127	62.8298405744245	0	62.9564707314161
128	63.4708579773697	0	63.5960277473587
129	63.9593282219845	0	64.0793525617679
130	64.3244639162769	0	64.4536351466529
131	64.8745917001397	0	64.9826944140255
132	65.2364950711997	0	65.338011439704
133	65.6941170743639	0	65.8030278690578
134	66.193958865772	0	66.3703492758974
135	66.6808032128574	0	66.8108312036082
136	67.0654009979371	0	67.1797687720639
137	67.651240111969	0	67.7234367774187
138	68.4172179627662	0	68.5571911890045
139	69.1718291347269	NaN	NaN
140	69.50125349885	0	69.7350663259159
141	69.9670098576185	NaN	NaN
